text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:26,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SHEIKLAWEEEE,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:26,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leesah_zimbo,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:22,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arenicus,51,TRUE,FALSE,NA,NA
RT Sports18 s most-watched 𝙎𝙥𝙤𝙧𝙩𝙞𝙣𝙜 𝘾𝙖𝙧𝙣𝙞𝙫𝙖𝙡  is getting closer &amp closerMark your  for November 20 when the real  drama begins,FALSE,0,NA,9/10/22 17:22,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hariharanvenkat,134,TRUE,FALSE,NA,NA
RT eloncetitular Cuenta regresiva 72 días para FIFAWorldCup Qatar2022HOY el historico del RealMadrid y HalaMadridAhora se juegan,FALSE,0,NA,9/10/22 17:20,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinaydan,2,TRUE,FALSE,NA,NA
RT eloncetitular Cuenta regresiva 72 días para FIFAWorldCup Qatar2022HOY el historico del RealMadrid y HalaMadridAhora se juegan,FALSE,0,NA,9/10/22 17:20,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanielBoom1996,2,TRUE,FALSE,NA,NA
Cuenta regresiva 72 días para FIFAWorldCup Qatar2022HOY el historico del RealMadrid y HalaMadridAhora se j ,FALSE,2,NA,9/10/22 17:19,TRUE,NA,1.56865E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",eloncetitular,2,FALSE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:16,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lata_salian,51,TRUE,FALSE,NA,NA
RT OmanObserver Members of the Qatar World Cup Organising Committee said that ticket holders with Hayya Cards which serves as the entry,FALSE,0,NA,9/10/22 17:16,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vinot_nair,3,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:15,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IsrealRaymon,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:14,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RichkidDerrick,51,TRUE,FALSE,NA,NA
RT fifaworldcupes Definitivamente hay arte en dejar sentado a un defensor rival La FIFAWorldCup de Brasil 2014 fue un parque de div,FALSE,0,NA,9/10/22 17:09,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guillarm1,1254,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:08,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Akanbi_101,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 17:07,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sheehama02,378,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:06,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BambaSiise,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:06,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UWINEZAYves1,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:05,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jesushm_2,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:05,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mpho_seoyun0,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:04,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Little_Wolf_3,51,TRUE,FALSE,NA,NA
I didnt hesitate  Former Newcastle star says signing for the club was his dream ,FALSE,0,NA,9/10/22 17:04,TRUE,NA,1.56865E+18,NA,"<a href=""https://sammyskshop.com/"" rel=""nofollow"">sammysk</a>",sammyskshop,0,FALSE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:02,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arrdenhiyi,51,TRUE,FALSE,NA,NA
FIFA World Cup Qatar  2022 Countdown71 Days before it all kicks-offFIFAWorldCup Qatar2022 ,FALSE,0,NA,9/10/22 17:02,TRUE,NA,1.56865E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Soccer_Stats,0,FALSE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:01,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Netshifhefhe81,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:01,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_hakym_,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:01,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imrulo_eth,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:01,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cfc_Ade,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:01,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MOHASOBHY,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",FreeTvLink,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",AccessLiveTv,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",HDTvLink,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BossuDarling,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",GoLiveHD,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AugustineSam12,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>",GolfStreamsHDTv,51,TRUE,FALSE,NA,NA
RT FIFAWorldCup Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,0,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lekingcypher,51,TRUE,FALSE,NA,NA
Scoring an absolute peach for your first FIFAWorldCup goal Kaka  CBFFutebol,FALSE,484,NA,9/10/22 17:00,FALSE,NA,1.56865E+18,NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",FIFAWorldCup,51,FALSE,FALSE,NA,NA
RT FIFAWorldCup Slaying a giant on their debut LesVertss win over Germany at the 1982 FIFAWorldCup is in the spotlight on day 72,FALSE,0,NA,9/10/22 16:59,FALSE,NA,1.56865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fathad59650,165,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:57,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nrilhami,378,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:57,FALSE,NA,1.56864E+18,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",DannyUF,378,TRUE,FALSE,NA,NA
RT FIFAWorldCup Following in the footsteps of a legend  KMbappe reminded fans of another equipedefrance great when he held the FI,FALSE,0,NA,9/10/22 16:54,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NooBDCy,75,TRUE,FALSE,NA,NA
Look at what Ive got    Cymru Wales Qatar2022 FIFAWorldCup ,FALSE,2,NA,9/10/22 16:54,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RichardFinch67,0,FALSE,FALSE,NA,NA
RT FIFAWorldCup The biggest FIFAWorldCup shock ever? Watch the full Brazil v Germany 2014 fixture LIVE on FIFAs social channels fro,FALSE,0,NA,9/10/22 16:53,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NooBDCy,57,TRUE,FALSE,NA,NA
RT LaLineade4  BLOG  SábadoLiterario Lee la introducción de la tesis doctoral de nuestro amigo Riquelme sobre corrupción en el f,FALSE,0,NA,9/10/22 16:53,FALSE,NA,1.56864E+18,NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">WordPressBot_</a>",wpbot_rt,1,TRUE,FALSE,NA,NA
 BLOG  SábadoLiterario Lee la introducción de la tesis doctoral de nuestro amigo Riquelme sobre corrupción ,FALSE,2,NA,9/10/22 16:53,TRUE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaLineade4,1,FALSE,FALSE,NA,NA
RT fifaworldcupes  El primer gol de oro anotado en la FIFAWorldCupRevivimos el gol de Laurent Blanc ante Paraguay en nuestra cuent,FALSE,0,NA,9/10/22 16:47,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AgustinPoll,19,TRUE,FALSE,NA,NA
RT fifaworldcupes  El primer gol de oro anotado en la FIFAWorldCupRevivimos el gol de Laurent Blanc ante Paraguay en nuestra cuent,FALSE,0,NA,9/10/22 16:45,FALSE,NA,1.56864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dparientep,19,TRUE,FALSE,NA,NA
RT fifaworldcupes  El primer gol de oro anotado en la FIFAWorldCupRevivimos el gol de Laurent Blanc ante Paraguay en nuestra cuent,FALSE,0,NA,9/10/22 16:44,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bryant_rincon,19,TRUE,FALSE,NA,NA
RT fifaworldcupfr  En 1982 lAlgérie réalisait des débuts en FIFAWorldCup assez incroyables  LesVertsDécouvrez lhistoire de la,FALSE,0,NA,9/10/22 16:36,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mandalorianhel1,506,TRUE,FALSE,NA,NA
RT News18TamilNadu தஹவகக வரநதறம 20 கடதல வமனஙகள இயககம ஏர இநதயFIFAWorldCup  ,FALSE,0,NA,9/10/22 16:35,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajassivam19751,2,TRUE,FALSE,NA,NA
RT News18TamilNadu தஹவகக வரநதறம 20 கடதல வமனஙகள இயககம ஏர இநதயFIFAWorldCup  ,FALSE,0,NA,9/10/22 16:35,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Imgowtham14,2,TRUE,FALSE,NA,NA
RT fifaworldcupfr Laurent Blanc  marque le premier but en or de lhistoire de la Coupe du Monde  et libère tout un peuple  Plus qu,FALSE,0,NA,9/10/22 16:35,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MOUSSYRomain,6,TRUE,FALSE,NA,NA
தஹவகக வரநதறம 20 கடதல வமனஙகள இயககம ஏர இநதயFIFAWorldCup  ,FALSE,3,NA,9/10/22 16:34,FALSE,NA,1.56864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",News18TamilNadu,2,FALSE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:30,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MasonGuevara,378,TRUE,FALSE,NA,NA
RT LazyPears Kurze Frage zu Katar FIFAWorldCup Wie kann es sein dass das dt ör TV sowas aus einem Staats überträgt wo Frauenrechte,FALSE,0,NA,9/10/22 16:29,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GreteGrune,4,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:27,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",miriagold,378,TRUE,FALSE,NA,NA
Shortly after meeting the Greek Prime Minister FIFA President Gianni Infantino has held discussions with Hellenic ,FALSE,3,NA,9/10/22 16:25,TRUE,NA,1.56864E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",insidethegames,1,FALSE,FALSE,NA,NA
RT FIFAWorldCup  The first golden goal scored at a FIFAWorldCupTake a look at Laurent Blancs strike on day 71 of our countdown ,FALSE,0,NA,9/10/22 16:22,FALSE,NA,1.56864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",potongkelape,45,TRUE,FALSE,NA,NA
Saturdays Footy Trivia Question Who were the last four Players to score Hat-Tricks at FIFA World Cup Finals Tour ,FALSE,0,NA,9/10/22 16:21,TRUE,NA,1.56864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Soccer_Stats,0,FALSE,FALSE,NA,NA
RT FIFAWorldCup A scissor kick volley One of the greatest FIFAWorldCup goals of all time from Manuel Negrete ,FALSE,0,NA,9/10/22 16:19,FALSE,NA,1.56864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",esaulara28,258,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:17,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rizkiteguh98,378,TRUE,FALSE,NA,NA
RT Sports18 s most-watched 𝙎𝙥𝙤𝙧𝙩𝙞𝙣𝙜 𝘾𝙖𝙧𝙣𝙞𝙫𝙖𝙡  is getting closer &amp closerMark your  for November 20 when the real  drama begins,FALSE,0,NA,9/10/22 16:16,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ParvinDalvadi,134,TRUE,FALSE,NA,NA
RT FIFAWorldCup Slaying a giant on their debut LesVertss win over Germany at the 1982 FIFAWorldCup is in the spotlight on day 72,FALSE,0,NA,9/10/22 16:14,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KCsimr,165,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:09,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sinya10rakuten,378,TRUE,FALSE,NA,NA
RT fifaworldcupfr  En 1982 lAlgérie réalisait des débuts en FIFAWorldCup assez incroyables  LesVertsDécouvrez lhistoire de la,FALSE,0,NA,9/10/22 16:07,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Akhy_9,506,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:06,FALSE,NA,1.56863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pablo_Rodr11,378,TRUE,FALSE,NA,NA
Charles praises Queens reign as he is formally confirmed as king breakingnews bbcnews ,FALSE,0,NA,9/10/22 16:04,TRUE,NA,1.56863E+18,NA,"<a href=""https://sammyskshop.com/"" rel=""nofollow"">sammysk</a>",sammyskshop,0,FALSE,FALSE,NA,NA
RT WIONews FIFAWorldCup final stadium passes assessment with first sell-out crowd ahead of high-profile competition,FALSE,0,NA,9/10/22 16:01,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BenjiSeitlhamo,3,TRUE,FALSE,NA,NA
RT fifaworldcupes  El primer gol de oro anotado en la FIFAWorldCupRevivimos el gol de Laurent Blanc ante Paraguay en nuestra cuent,FALSE,0,NA,9/10/22 16:01,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",baldeonzinho,19,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 16:01,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",captain_1200,378,TRUE,FALSE,NA,NA
RT TrophyTour You think they are ready for Cameroons 8th FIFAWorldCup appearance? BelievingIsMagic ,FALSE,0,NA,9/10/22 15:53,FALSE,NA,1.56863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IhEKsIyEAFjd1x1,1,TRUE,FALSE,NA,NA
RT AsianGamesOCA Tell us your answer SportsEvents Season2022 T20WorldCup WorldChampionships FIFAWorldCup ,FALSE,0,NA,9/10/22 15:53,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",peralta_fan,1,TRUE,FALSE,NA,NA
Tell us your answer SportsEvents Season2022 T20WorldCup WorldChampionships FIFAWorldCup ,FALSE,7,NA,9/10/22 15:52,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AsianGamesOCA,1,FALSE,FALSE,NA,NA
RT cryptocom  FIFAWorldCup GIVEAWAY  Be entered to win tickets to see your team in Qatar2022 RETWEET FOLLOW CryptoCo,FALSE,0,NA,9/10/22 15:48,FALSE,NA,1.56863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jbiadog,5482,TRUE,FALSE,NA,NA
RT garyalsmith For JoySportsGH The Lusail Iconic Stadium venue for Decembers FifaWorldCup final opened its doors with a match l,FALSE,0,NA,9/10/22 15:43,FALSE,NA,1.56863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",knii_martey,31,TRUE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 15:40,FALSE,NA,1.56863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LukmanEvergreen,378,TRUE,FALSE,NA,NA
FIFA World Cup 2022Group DMatch 6FIFAWorldCup,FALSE,0,NA,9/10/22 15:38,FALSE,NA,1.56863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hafizuddinzz,1,FALSE,FALSE,NA,NA
RT WIONews FIFAWorldCup final stadium passes assessment with first sell-out crowd ahead of high-profile competition,FALSE,0,NA,9/10/22 15:37,FALSE,NA,1.56862E+18,NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android</a>",akmalarif90,3,TRUE,FALSE,NA,NA
RT ramonovic09  FIFAWorldCup Qatar2022  Faltan     71 Días Para El Mundial SabiasQue FIFAWorldCup USA 1994Fue el prim,FALSE,0,NA,9/10/22 15:35,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GralDelgadoMX,12,TRUE,FALSE,NA,NA
RT WIONews FIFAWorldCup final stadium passes assessment with first sell-out crowd ahead of high-profile competition,FALSE,0,NA,9/10/22 15:30,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewsPrime1012,3,TRUE,FALSE,NA,NA
FIFAWorldCup final stadium passes assessment with first sell-out crowd ahead of high-profile competition,FALSE,18,NA,9/10/22 15:30,FALSE,NA,1.56862E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WIONews,3,FALSE,FALSE,NA,NA
RT FIFAWorldCup Booking their ticket to the Semi-finals Relive the full penalty shootout between Uruguay and Ghana from the 2010 FI,FALSE,0,NA,9/10/22 15:29,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aqp811,378,TRUE,FALSE,NA,NA
غني بصوت عااالي لا لا لا ليي ay12dy FIFAWorldCup ,FALSE,64,NA,9/10/22 15:29,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",e57t7,3,FALSE,FALSE,NA,NA
والله انه مرحباFIFAWorldCup ,FALSE,0,NA,9/10/22 15:28,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oficial_iz,0,FALSE,FALSE,NA,NA
FIFAMuseum FIFAWorldCup dbulandshold An iconic stylish mind-blowing team Their greatness theirs highs and th ,FALSE,0,FIFAMuseum,9/10/22 15:24,TRUE,1.56862E+18,1.56862E+18,545124595,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yad_williams,0,FALSE,FALSE,NA,NA
You think they are ready for Cameroons 8th FIFAWorldCup appearance? BelievingIsMagic ,FALSE,8,NA,9/10/22 15:23,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TrophyTour,1,FALSE,FALSE,NA,NA
What would happen if Queen died during FIFAWorldCup ?,FALSE,0,NA,9/10/22 15:22,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why_Rizmyth,0,FALSE,FALSE,NA,NA
RT garyalsmith For JoySportsGH The Lusail Iconic Stadium venue for Decembers FifaWorldCup final opened its doors with a match l,FALSE,0,NA,9/10/22 15:21,FALSE,NA,1.56862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DendemJ,31,TRUE,FALSE,NA,NA
